question,entity,easting,northing,wikipedia,const
https://id.parliament.uk/7ptWa0bT,Southport_F.C.,335356.699621069,416222.235277786,https://en.wikipedia.org/wiki/Southport_F.C.,Southport
https://id.parliament.uk/yGBvvUNz,Sefton_Central_(UK_Parliament_constituency),334794.297723871,403377.423779774,https://en.wikipedia.org/wiki/Sefton_Central_(UK_Parliament_constituency),West Lancashire
https://id.parliament.uk/pzJPt4rs,North_East_England,408414.210557617,567277.265343636,https://en.wikipedia.org/wiki/North_East_England,Hexham
https://id.parliament.uk/6tCLkTii,Metropolitan_Borough_of_Sefton,333810.934832328,394711.981056648,https://en.wikipedia.org/wiki/Metropolitan_Borough_of_Sefton,Bootle
https://id.parliament.uk/YVkcQhVk,HM_Prison_Cardiff,318964.754873213,176442.564057522,https://en.wikipedia.org/wiki/HM_Prison_Cardiff,Cardiff Central
https://id.parliament.uk/S2bpN6Nj,London,530050.067316809,180360.858134408,https://en.wikipedia.org/wiki/London,Cities of London and Westminster
https://id.parliament.uk/nfUVDnQO,Liverpool_Walton_(UK_Parliament_constituency),335872.893721167,394906.107310777,https://en.wikipedia.org/wiki/Liverpool_Walton_(UK_Parliament_constituency),Liverpool Walton
https://id.parliament.uk/rHR4Eih8,Elgin_Marbles,529960.484804444,181691.409439625,https://en.wikipedia.org/wiki/Elgin_Marbles,Holborn and St Pancras
https://id.parliament.uk/Tjxw4lXu,Longbridge,401525.966077966,277442.476378251,https://en.wikipedia.org/wiki/Longbridge,Birmingham Northfield
https://id.parliament.uk/Tjxw4lXu,The_Oval,530985.123428546,177757.498370907,https://en.wikipedia.org/wiki/The_Oval,Vauxhall
https://id.parliament.uk/pqti4ymP,British_Museum,530053.834094035,181720.99839143,https://en.wikipedia.org/wiki/British_Museum,Holborn and St Pancras
https://id.parliament.uk/pqti4ymP,Elgin_Marbles,529960.484804444,181691.409439625,https://en.wikipedia.org/wiki/Elgin_Marbles,Holborn and St Pancras
https://id.parliament.uk/yfJAHaar,South_West_England,314414.736204535,118550.489128277,https://en.wikipedia.org/wiki/South_West_England,Taunton Deane
https://id.parliament.uk/73oBafqG,Elgin_Marbles,529960.484804444,181691.409439625,https://en.wikipedia.org/wiki/Elgin_Marbles,Holborn and St Pancras
https://id.parliament.uk/J81V83uA,Broxbourne_(UK_Parliament_constituency),533622.709650056,204997.368162605,https://en.wikipedia.org/wiki/Broxbourne_(UK_Parliament_constituency),Broxbourne
https://id.parliament.uk/XbrgeBkA,Redcar,460217.981916184,525159.096313138,https://en.wikipedia.org/wiki/Redcar,Redcar
https://id.parliament.uk/XbrgeBkA,Middlesbrough,449516.307427761,520433.908029475,https://en.wikipedia.org/wiki/Middlesbrough,Middlesbrough
https://id.parliament.uk/kpA8qyWr,Dartmoor,258455.285478706,76012.1758794776,https://en.wikipedia.org/wiki/Dartmoor,Torridge and West Devon
https://id.parliament.uk/ShaoUkXv,BAE_Systems,486130.134286805,153440.201249352,https://en.wikipedia.org/wiki/BAE_Systems,Aldershot
https://id.parliament.uk/1VbyL4VM,Great_Britain,400097.642679143,455996.50366397,https://en.wikipedia.org/wiki/Great_Britain,Skipton and Ripon
https://id.parliament.uk/xMWHFDLD,Battersea,527620.93376289,176157.441008094,https://en.wikipedia.org/wiki/Battersea,Battersea
https://id.parliament.uk/cL7oA1e0,London,530050.067316809,180360.858134408,https://en.wikipedia.org/wiki/London,Cities of London and Westminster
https://id.parliament.uk/u9LsyKDZ,Great_Britain,400097.642679143,455996.50366397,https://en.wikipedia.org/wiki/Great_Britain,Skipton and Ripon
https://id.parliament.uk/xQU1vmzP,London,530050.067316809,180360.858134408,https://en.wikipedia.org/wiki/London,Cities of London and Westminster
https://id.parliament.uk/c5NxYgJZ,Huddersfield,414654.452438747,416521.510993547,https://en.wikipedia.org/wiki/Huddersfield,Huddersfield
https://id.parliament.uk/c5NxYgJZ,West_Yorkshire,422078.707592887,428232.624283501,https://en.wikipedia.org/wiki/West_Yorkshire,Morley and Outwood
https://id.parliament.uk/jHJWI7Op,Kettering,486999.904148394,278000.150502415,https://en.wikipedia.org/wiki/Kettering,Kettering
https://id.parliament.uk/jHJWI7Op,Northampton_General_Hospital,476492.814013258,260345.715536438,https://en.wikipedia.org/wiki/Northampton_General_Hospital,Northampton South
https://id.parliament.uk/tFEgdPhP,Greenwich,538980.629475681,177567.793597656,https://en.wikipedia.org/wiki/Greenwich,Greenwich and Woolwich
https://id.parliament.uk/tFEgdPhP,Woolwich,543329.990050675,178578.779128629,https://en.wikipedia.org/wiki/Woolwich,Greenwich and Woolwich
https://id.parliament.uk/w8Y13JyS,London,530050.067316809,180360.858134408,https://en.wikipedia.org/wiki/London,Cities of London and Westminster
https://id.parliament.uk/LF1C6Pmv,Wirral_West_(UK_Parliament_constituency),323000.508251325,387653.844783365,https://en.wikipedia.org/wiki/Wirral_West_(UK_Parliament_constituency),Wirral West
https://id.parliament.uk/sn9i3gsU,West_Yorkshire,422078.707592887,428232.624283501,https://en.wikipedia.org/wiki/West_Yorkshire,Morley and Outwood
https://id.parliament.uk/AdzZJ016,Battersea,527620.93376289,176157.441008094,https://en.wikipedia.org/wiki/Battersea,Battersea
https://id.parliament.uk/j6wkoMgz,London,530050.067316809,180360.858134408,https://en.wikipedia.org/wiki/London,Cities of London and Westminster
https://id.parliament.uk/vC8i63t9,Levenshulme,387677.410393287,394486.814363507,https://en.wikipedia.org/wiki/Levenshulme,Manchester Gorton
https://id.parliament.uk/vC8i63t9,Greater_Manchester,379534.990048353,400689.875569222,https://en.wikipedia.org/wiki/Greater_Manchester,Salford and Eccles
https://id.parliament.uk/wTkGgNcp,London,530050.067316809,180360.858134408,https://en.wikipedia.org/wiki/London,Cities of London and Westminster
https://id.parliament.uk/7vRdEJwo,London,530050.067316809,180360.858134408,https://en.wikipedia.org/wiki/London,Cities of London and Westminster
https://id.parliament.uk/P47fgt5B,North_Yorkshire,443623.648868614,474745.862581493,https://en.wikipedia.org/wiki/North_Yorkshire,Thirsk and Malton
https://id.parliament.uk/Qw4u3RJw,Essex,578421.367844781,208857.886884865,https://en.wikipedia.org/wiki/Essex,Maldon
https://id.parliament.uk/sR6rSTGc,Huddersfield,414654.452438747,416521.510993547,https://en.wikipedia.org/wiki/Huddersfield,Huddersfield
https://id.parliament.uk/sR6rSTGc,West_Yorkshire,422078.707592887,428232.624283501,https://en.wikipedia.org/wiki/West_Yorkshire,Morley and Outwood
https://id.parliament.uk/WIxMXpep,Essex,578421.367844781,208857.886884865,https://en.wikipedia.org/wiki/Essex,Maldon
https://id.parliament.uk/wynawfBc,London,530050.067316809,180360.858134408,https://en.wikipedia.org/wiki/London,Cities of London and Westminster
https://id.parliament.uk/kZnL8OzU,Battersea,527620.93376289,176157.441008094,https://en.wikipedia.org/wiki/Battersea,Battersea
https://id.parliament.uk/E0SQEH7z,National_Oceanography_Centre,442661.129351817,110549.555866895,https://en.wikipedia.org/wiki/National_Oceanography_Centre,Southampton Itchen
https://id.parliament.uk/QvfAphUK,College_of_Policing,438142.135416285,273128.531641789,https://en.wikipedia.org/wiki/College_of_Policing,Kenilworth and Southam
https://id.parliament.uk/lhj0JoGl,London,530050.067316809,180360.858134408,https://en.wikipedia.org/wiki/London,Cities of London and Westminster
https://id.parliament.uk/RFIP6ATb,Essex,578421.367844781,208857.886884865,https://en.wikipedia.org/wiki/Essex,Maldon
https://id.parliament.uk/oOHEp4rz,Battersea,527620.93376289,176157.441008094,https://en.wikipedia.org/wiki/Battersea,Battersea
https://id.parliament.uk/VOaJd3b4,Holborn,530976.889890239,181851.041509785,https://en.wikipedia.org/wiki/Holborn,Holborn and St Pancras
https://id.parliament.uk/zpSBd4IA,Shrewsbury,349154.056586225,312526.186133308,https://en.wikipedia.org/wiki/Shrewsbury,Shrewsbury and Atcham
https://id.parliament.uk/zpSBd4IA,Shrewsbury,349154.056586225,312526.186133308,https://en.wikipedia.org/wiki/Shrewsbury,Shrewsbury and Atcham
https://id.parliament.uk/cmOf9mhk,London,530050.067316809,180360.858134408,https://en.wikipedia.org/wiki/London,Cities of London and Westminster
https://id.parliament.uk/ilso1hdQ,Great_Britain,400097.642679143,455996.50366397,https://en.wikipedia.org/wiki/Great_Britain,Skipton and Ripon
https://id.parliament.uk/jcZOOyFY,"Robertson_Barracks,_Norfolk",600444.784743032,318612.936377936,"https://en.wikipedia.org/wiki/Robertson_Barracks,_Norfolk",Mid Norfolk
https://id.parliament.uk/jcZOOyFY,Norfolk,599550.095133347,312394.12558793,https://en.wikipedia.org/wiki/Norfolk,Mid Norfolk
https://id.parliament.uk/z5dPkTfM,"Robertson_Barracks,_Norfolk",600444.784743032,318612.936377936,"https://en.wikipedia.org/wiki/Robertson_Barracks,_Norfolk",Mid Norfolk
https://id.parliament.uk/z5dPkTfM,Norfolk,599550.095133347,312394.12558793,https://en.wikipedia.org/wiki/Norfolk,Mid Norfolk
https://id.parliament.uk/MUmK8jfT,Southport,333645.605471134,417246.953589285,https://en.wikipedia.org/wiki/Southport,Southport
https://id.parliament.uk/PKzyKzHG,Liverpool_City_Region,335140.170900075,389908.985853757,https://en.wikipedia.org/wiki/Liverpool_City_Region,Liverpool Riverside
https://id.parliament.uk/eIPt42gK,English_Channel,400096.103587813,33330.4011044424,https://en.wikipedia.org/wiki/English_Channel,South Dorset
https://id.parliament.uk/8kWXGOpu,English_Channel,400096.103587813,33330.4011044424,https://en.wikipedia.org/wiki/English_Channel,South Dorset
https://id.parliament.uk/xxACE3tQ,English_Channel,400096.103587813,33330.4011044424,https://en.wikipedia.org/wiki/English_Channel,South Dorset
https://id.parliament.uk/LsWdoSLg,Liverpool_City_Region,335140.170900075,389908.985853757,https://en.wikipedia.org/wiki/Liverpool_City_Region,Liverpool Riverside
https://id.parliament.uk/GCWwZ6lC,Tooting,527668.484747891,171485.176553007,https://en.wikipedia.org/wiki/Tooting,Tooting
https://id.parliament.uk/aDUCB9qi,Ofcom,532282.635983931,180493.890646352,https://en.wikipedia.org/wiki/Ofcom,Bermondsey and Old Southwark
https://id.parliament.uk/GvIVBE8c,HM_Prison_Wandsworth,526728.635699034,173925.158213104,https://en.wikipedia.org/wiki/HM_Prison_Wandsworth,Tooting
https://id.parliament.uk/AV1R93Pg,National_Cyber_Security_Centre_(Ireland),116782.669826722,390144.965280015,https://en.wikipedia.org/wiki/National_Cyber_Security_Centre_(Ireland),South Down
https://id.parliament.uk/qmXOH55b,Warwick,428068.479930009,264729.595834503,https://en.wikipedia.org/wiki/Warwick,Warwick and Leamington
https://id.parliament.uk/X26eFfny,Broxbourne_(UK_Parliament_constituency),533622.709650056,204997.368162605,https://en.wikipedia.org/wiki/Broxbourne_(UK_Parliament_constituency),Broxbourne
https://id.parliament.uk/Aent0oGb,Lower_Thames_Crossing,567887.70061699,175011.257371836,https://en.wikipedia.org/wiki/Lower_Thames_Crossing,Gravesham
https://id.parliament.uk/Aent0oGb,Amesbury,415476.768064524,141551.935940974,https://en.wikipedia.org/wiki/Amesbury,Salisbury
https://id.parliament.uk/Aent0oGb,Chelmsford,571365.065793479,206386.336356766,https://en.wikipedia.org/wiki/Chelmsford,Chelmsford
https://id.parliament.uk/vxQLXniE,Sefton_Central_(UK_Parliament_constituency),334794.297723871,403377.423779774,https://en.wikipedia.org/wiki/Sefton_Central_(UK_Parliament_constituency),West Lancashire
https://id.parliament.uk/DBHZz9KB,HM_Prison_Wandsworth,526728.635699034,173925.158213104,https://en.wikipedia.org/wiki/HM_Prison_Wandsworth,Tooting
https://id.parliament.uk/eliqrOkM,Uxbridge,505663.571020053,183486.765903445,https://en.wikipedia.org/wiki/Uxbridge,Uxbridge and South Ruislip
https://id.parliament.uk/eliqrOkM,South_Ruislip,511500.015200836,185499.65444728,https://en.wikipedia.org/wiki/South_Ruislip,Uxbridge and South Ruislip
https://id.parliament.uk/iGNnKsA7,Coventry_North_East_(UK_Parliament_constituency),436133.072368064,281467.436686265,https://en.wikipedia.org/wiki/Coventry_North_East_(UK_Parliament_constituency),Coventry North East
https://id.parliament.uk/iGNnKsA7,Coventry,433392.128763884,279007.055908449,https://en.wikipedia.org/wiki/Coventry,Coventry South
https://id.parliament.uk/iGNnKsA7,West_Midlands_(county),411411.203230902,289134.922194551,https://en.wikipedia.org/wiki/West_Midlands_(county),Birmingham Hodge Hill
https://id.parliament.uk/xD2n1ZHp,Edinburgh,325843.163665087,674005.841635622,https://en.wikipedia.org/wiki/Edinburgh,Edinburgh East
https://id.parliament.uk/S6gIL9St,Zafferano,527976.871972932,179388.681911271,https://en.wikipedia.org/wiki/Zafferano,Cities of London and Westminster
https://id.parliament.uk/kVDRcWoO,Warwick,428068.479930009,264729.595834503,https://en.wikipedia.org/wiki/Warwick,Warwick and Leamington
https://id.parliament.uk/KXavvoOW,Royal_College_of_Nursing,528755.991269478,181319.574193111,https://en.wikipedia.org/wiki/Royal_College_of_Nursing,Cities of London and Westminster
https://id.parliament.uk/qsXOu8iF,Bristol,358579.3512843,172906.059766189,https://en.wikipedia.org/wiki/Bristol,Bristol West
https://id.parliament.uk/e3TnauiT,Warwick,428068.479930009,264729.595834503,https://en.wikipedia.org/wiki/Warwick,Warwick and Leamington
https://id.parliament.uk/5YQ8npt9,Warwick,428068.479930009,264729.595834503,https://en.wikipedia.org/wiki/Warwick,Warwick and Leamington
https://id.parliament.uk/c7O2xMSV,Uxbridge,505663.571020053,183486.765903445,https://en.wikipedia.org/wiki/Uxbridge,Uxbridge and South Ruislip
https://id.parliament.uk/c7O2xMSV,South_Ruislip,511500.015200836,185499.65444728,https://en.wikipedia.org/wiki/South_Ruislip,Uxbridge and South Ruislip
https://id.parliament.uk/Q8MhX9bL,Stratford-upon-Avon,420167.337785982,254989.309355135,https://en.wikipedia.org/wiki/Stratford-upon-Avon,Stratford-on-Avon
https://id.parliament.uk/dm20E6LA,Coventry,433392.128763884,279007.055908449,https://en.wikipedia.org/wiki/Coventry,Coventry South
https://id.parliament.uk/dm20E6LA,West_Midlands_(county),411411.203230902,289134.922194551,https://en.wikipedia.org/wiki/West_Midlands_(county),Birmingham Hodge Hill
https://id.parliament.uk/0dBonNMF,Ofwat,406984.265045655,286490.438095365,https://en.wikipedia.org/wiki/Ofwat,Birmingham Ladywood
https://id.parliament.uk/lWUFEuc4,Glasgow_East_(UK_Parliament_constituency),265706.829587931,664569.271173855,https://en.wikipedia.org/wiki/Glasgow_East_(UK_Parliament_constituency),Glasgow East
https://id.parliament.uk/JkR4vcCb,Coventry,433392.128763884,279007.055908449,https://en.wikipedia.org/wiki/Coventry,Coventry South
https://id.parliament.uk/vHIy81fj,Warwick,428068.479930009,264729.595834503,https://en.wikipedia.org/wiki/Warwick,Warwick and Leamington
https://id.parliament.uk/6NrsmDqs,Newcastle_upon_Tyne,425058.859830992,565113.403916087,https://en.wikipedia.org/wiki/Newcastle_upon_Tyne,Newcastle upon Tyne East
https://id.parliament.uk/6NrsmDqs,Edinburgh,325843.163665087,674005.841635622,https://en.wikipedia.org/wiki/Edinburgh,Edinburgh East
https://id.parliament.uk/6NrsmDqs,Darlington_F.C.,428317.328146789,512768.91659376,https://en.wikipedia.org/wiki/Darlington_F.C.,Darlington
https://id.parliament.uk/6NrsmDqs,Leeds,430159.438640699,433562.472685,https://en.wikipedia.org/wiki/Leeds,Leeds Central
https://id.parliament.uk/qfah36Um,HM_Prison_Wandsworth,526728.635699034,173925.158213104,https://en.wikipedia.org/wiki/HM_Prison_Wandsworth,Tooting
https://id.parliament.uk/d6BpXibz,Blackpool_North_railway_station,331022.137348206,436680.428109158,https://en.wikipedia.org/wiki/Blackpool_North_railway_station,Blackpool North and Cleveleys
https://id.parliament.uk/d6BpXibz,Cleveleys,331730.907019977,443257.737631018,https://en.wikipedia.org/wiki/Cleveleys,Blackpool North and Cleveleys
https://id.parliament.uk/ihPEpuzR,"Stratford,_London",538613.780188071,184490.80281932,"https://en.wikipedia.org/wiki/Stratford,_London",West Ham
https://id.parliament.uk/jsIjejZw,RAF_Halton,487266.515616355,211089.979433414,https://en.wikipedia.org/wiki/RAF_Halton,Aylesbury
https://id.parliament.uk/8RfmHVj7,London_Stansted_Airport,553918.877190788,223075.992424272,https://en.wikipedia.org/wiki/London_Stansted_Airport,Saffron Walden
https://id.parliament.uk/8RfmHVj7,London,530050.067316809,180360.858134408,https://en.wikipedia.org/wiki/London,Cities of London and Westminster
https://id.parliament.uk/ymw4BOWO,London,530050.067316809,180360.858134408,https://en.wikipedia.org/wiki/London,Cities of London and Westminster
https://id.parliament.uk/v2Qh46L3,Hounslow,512974.190267233,175455.283371097,https://en.wikipedia.org/wiki/Hounslow,Feltham and Heston
https://id.parliament.uk/v2Qh46L3,London,530050.067316809,180360.858134408,https://en.wikipedia.org/wiki/London,Cities of London and Westminster
https://id.parliament.uk/J2XuWyVT,Coventry,433392.128763884,279007.055908449,https://en.wikipedia.org/wiki/Coventry,Coventry South
https://id.parliament.uk/VCZA8ZHt,Merseyside,333633.900840225,391561.809174852,https://en.wikipedia.org/wiki/Merseyside,Liverpool Riverside
https://id.parliament.uk/Gh5imIsw,Birmingham,406718.817058306,286901.644467678,https://en.wikipedia.org/wiki/Birmingham,Birmingham Ladywood
https://id.parliament.uk/Gh5imIsw,Selly_Oak,404100.316704616,282300.368149235,https://en.wikipedia.org/wiki/Selly_Oak,Birmingham Selly Oak
https://id.parliament.uk/KnOSxrEj,Brighton,531289.110198692,104018.298244422,https://en.wikipedia.org/wiki/Brighton,Brighton Pavilion
https://id.parliament.uk/KnOSxrEj,Hove,528552.041993163,105548.472750481,https://en.wikipedia.org/wiki/Hove,Hove
https://id.parliament.uk/fHcoqekP,Whitehaven,297540.052058401,518128.271580164,https://en.wikipedia.org/wiki/Whitehaven,Copeland
https://id.parliament.uk/fHcoqekP,Cumbria,319145.620060072,512349.973593438,https://en.wikipedia.org/wiki/Cumbria,Copeland
https://id.parliament.uk/JUBkURSi,East_Midlands_Hub_railway_station,448473.248432136,335428.29308122,https://en.wikipedia.org/wiki/East_Midlands_Hub_railway_station,Broxtowe
https://id.parliament.uk/LV2EbHLW,Coventry_North_East_(UK_Parliament_constituency),436133.072368064,281467.436686265,https://en.wikipedia.org/wiki/Coventry_North_East_(UK_Parliament_constituency),Coventry North East
https://id.parliament.uk/LV2EbHLW,Coventry,433392.128763884,279007.055908449,https://en.wikipedia.org/wiki/Coventry,Coventry South
https://id.parliament.uk/LV2EbHLW,West_Midlands_(county),411411.203230902,289134.922194551,https://en.wikipedia.org/wiki/West_Midlands_(county),Birmingham Hodge Hill
https://id.parliament.uk/FGdgAAjB,Manchester,383819.201830749,398108.113968733,https://en.wikipedia.org/wiki/Manchester,Manchester Central
